,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
797,FLI1,a49d7eee915845a23d12e12c52193ddf,453,SUPERFAMILY,SSF47769,SAM/Pointed domain,99,197,2.74E-30,T,19-11-2025,IPR013761,Sterile alpha motif/pointed domain superfamily,-,Reactome:R-BTA-2559585|Reactome:R-BTA-8956319|Reactome:R-CEL-1660661|Reactome:R-CEL-181429|Reactome:R-CEL-181430|Reactome:R-CEL-210500|Reactome:R-CEL-212676|Reactome:R-CEL-2559580|Reactome:R-CEL-264642|Reactome:R-CEL-388844|Reactome:R-CEL-5578775|Reactome:R-CEL-5674135|Reactome:R-CEL-6794361|Reactome:R-CEL-983695|Reactome:R-CFA-1660499|Reactome:R-CFA-1855204|Reactome:R-CFA-912526|Reactome:R-DDI-5673000|Reactome:R-DDI-5675221|Reactome:R-DDI-5675482|Reactome:R-DME-114508|Reactome:R-DME-1660661|Reactome:R-DME-209190|Reactome:R-DME-209214|Reactome:R-DME-2151201|Reactome:R-DME-2559580|Reactome:R-DME-2559585|Reactome:R-DME-3108214|Reactome:R-DME-3899300|Reactome:R-DME-432553|Reactome:R-DME-4551638|Reactome:R-DME-4570464|Reactome:R-DME-5578775|Reactome:R-DME-8939243|Reactome:R-DME-8939245|Reactome:R-DME-8943724|Reactome:R-DME-8953750|Reactome:R-DME-983695|Reactome:R-DRE-1660499|Reactome:R-DRE-1855204|Reactome:R-DRE-2559580|Reactome:R-DRE-2682334|Reactome:R-DRE-3899300|Reactome:R-DRE-3928662|Reactome:R-DRE-3928663|Reactome:R-DRE-3928664|Reactome:R-DRE-3928665|Reactome:R-DRE-4570464|Reactome:R-DRE-8956319|Reactome:R-GGA-2682334|Reactome:R-GGA-3928663|Reactome:R-GGA-3928665|Reactome:R-GGA-8956319|Reactome:R-HSA-114508|Reactome:R-HSA-114604|Reactome:R-HSA-139853|Reactome:R-HSA-139915|Reactome:R-HSA-1483166|Reactome:R-HSA-1660499|Reactome:R-HSA-1660661|Reactome:R-HSA-166166|Reactome:R-HSA-168164|Reactome:R-HSA-170984|Reactome:R-HSA-181429|Reactome:R-HSA-181430|Reactome:R-HSA-1855204|Reactome:R-HSA-1912408|Reactome:R-HSA-201681|Reactome:R-HSA-202433|Reactome:R-HSA-204005|Reactome:R-HSA-210500|Reactome:R-HSA-212676|Reactome:R-HSA-2151201|Reactome:R-HSA-2424491|Reactome:R-HSA-2559580|Reactome:R-HSA-2559585|Reactome:R-HSA-264642|Reactome:R-HSA-2682334|Reactome:R-HSA-2871796|Reactome:R-HSA-2871809|Reactome:R-HSA-2892247|Reactome:R-HSA-3108214|Reactome:R-HSA-373760|Reactome:R-HSA-388844|Reactome:R-HSA-3899300|Reactome:R-HSA-3928662|Reactome:R-HSA-3928663|Reactome:R-HSA-3928664|Reactome:R-HSA-3928665|Reactome:R-HSA-4551638|Reactome:R-HSA-4570464|Reactome:R-HSA-4641257|Reactome:R-HSA-4655427|Reactome:R-HSA-5545619|Reactome:R-HSA-5578775|Reactome:R-HSA-5601884|Reactome:R-HSA-5620912|Reactome:R-HSA-5620971|Reactome:R-HSA-5628897|Reactome:R-HSA-5673000|Reactome:R-HSA-5674135|Reactome:R-HSA-5675221|Reactome:R-HSA-5689880|Reactome:R-HSA-6794361|Reactome:R-HSA-6802946|Reactome:R-HSA-6802948|Reactome:R-HSA-6802952|Reactome:R-HSA-6802955|Reactome:R-HSA-6803204|Reactome:R-HSA-6803205|Reactome:R-HSA-6803207|Reactome:R-HSA-6803211|Reactome:R-HSA-6804759|Reactome:R-HSA-6809371|Reactome:R-HSA-8849469|Reactome:R-HSA-8853659|Reactome:R-HSA-8939236|Reactome:R-HSA-8939243|Reactome:R-HSA-8943724|Reactome:R-HSA-8948751|Reactome:R-HSA-8953750|Reactome:R-HSA-8956319|Reactome:R-HSA-8980692|Reactome:R-HSA-9013026|Reactome:R-HSA-9013106|Reactome:R-HSA-9013148|Reactome:R-HSA-9013149|Reactome:R-HSA-9013404|Reactome:R-HSA-9013406|Reactome:R-HSA-9013408|Reactome:R-HSA-9013420|Reactome:R-HSA-9013423|Reactome:R-HSA-9013424|Reactome:R-HSA-9031628|Reactome:R-HSA-909733|Reactome:R-HSA-912526|Reactome:R-HSA-936964|Reactome:R-HSA-937041|Reactome:R-HSA-937072|Reactome:R-HSA-9616222|Reactome:R-HSA-9619665|Reactome:R-HSA-9649948|Reactome:R-HSA-9656223|Reactome:R-HSA-9662360|Reactome:R-HSA-9662361|Reactome:R-HSA-9673768|Reactome:R-HSA-9680350|Reactome:R-HSA-9696264|Reactome:R-HSA-9696270|Reactome:R-HSA-9696273|Reactome:R-HSA-9703465|Reactome:R-HSA-9725370|Reactome:R-HSA-9725554|Reactome:R-HSA-9824272|Reactome:R-HSA-983168|Reactome:R-HSA-983695|Reactome:R-MMU-114508|Reactome:R-MMU-114604|Reactome:R-MMU-1483166|Reactome:R-MMU-1660499|Reactome:R-MMU-1660661|Reactome:R-MMU-166166|Reactome:R-MMU-181429|Reactome:R-MMU-181430|Reactome:R-MMU-1855204|Reactome:R-MMU-1912408|Reactome:R-MMU-201681|Reactome:R-MMU-202433|Reactome:R-MMU-204005|Reactome:R-MMU-210500|Reactome:R-MMU-212676|Reactome:R-MMU-2151201|Reactome:R-MMU-2424491|Reactome:R-MMU-2559580|Reactome:R-MMU-2559585|Reactome:R-MMU-264642|Reactome:R-MMU-2682334|Reactome:R-MMU-2871796|Reactome:R-MMU-2871809|Reactome:R-MMU-3108214|Reactome:R-MMU-388844|Reactome:R-MMU-3899300|Reactome:R-MMU-3928662|Reactome:R-MMU-3928663|Reactome:R-MMU-3928664|Reactome:R-MMU-3928665|Reactome:R-MMU-4551638|Reactome:R-MMU-4570464|Reactome:R-MMU-4641257|Reactome:R-MMU-5578775|Reactome:R-MMU-5620912|Reactome:R-MMU-5673000|Reactome:R-MMU-5674135|Reactome:R-MMU-5675221|Reactome:R-MMU-5689880|Reactome:R-MMU-6794361|Reactome:R-MMU-6804759|Reactome:R-MMU-6804760|Reactome:R-MMU-6809371|Reactome:R-MMU-8849469|Reactome:R-MMU-8853659|Reactome:R-MMU-8939236|Reactome:R-MMU-8939243|Reactome:R-MMU-8948751|Reactome:R-MMU-8953750|Reactome:R-MMU-8956319|Reactome:R-MMU-8980692|Reactome:R-MMU-9013026|Reactome:R-MMU-9013106|Reactome:R-MMU-9013148|Reactome:R-MMU-9013149|Reactome:R-MMU-9013404|Reactome:R-MMU-9013406|Reactome:R-MMU-9013408|Reactome:R-MMU-9013420|Reactome:R-MMU-9013423|Reactome:R-MMU-9013424|Reactome:R-MMU-9031628|Reactome:R-MMU-912526|Reactome:R-MMU-936964|Reactome:R-MMU-937041|Reactome:R-MMU-937072|Reactome:R-MMU-9696264|Reactome:R-MMU-9696270|Reactome:R-MMU-9696273|Reactome:R-MMU-983168|Reactome:R-MMU-983695|Reactome:R-PFA-430116|Reactome:R-PFA-5673000|Reactome:R-PFA-5674499|Reactome:R-PFA-5675221|Reactome:R-PFA-5689880|Reactome:R-RNO-1660499|Reactome:R-RNO-1660661|Reactome:R-RNO-166166|Reactome:R-RNO-170984|Reactome:R-RNO-181429|Reactome:R-RNO-181430|Reactome:R-RNO-1855204|Reactome:R-RNO-1912408|Reactome:R-RNO-210500|Reactome:R-RNO-212676|Reactome:R-RNO-2559585|Reactome:R-RNO-264642|Reactome:R-RNO-2682334|Reactome:R-RNO-388844|Reactome:R-RNO-3928662|Reactome:R-RNO-3928663|Reactome:R-RNO-3928664|Reactome:R-RNO-3928665|Reactome:R-RNO-5578775|Reactome:R-RNO-5674135|Reactome:R-RNO-6794361|Reactome:R-RNO-6804759|Reactome:R-RNO-6804760|Reactome:R-RNO-6809371|Reactome:R-RNO-8853659|Reactome:R-RNO-8980692|Reactome:R-RNO-9013026|Reactome:R-RNO-9013148|Reactome:R-RNO-9013149|Reactome:R-RNO-9013406|Reactome:R-RNO-912526|Reactome:R-RNO-936964|Reactome:R-RNO-937041|Reactome:R-RNO-937072|Reactome:R-RNO-9696270|Reactome:R-RNO-9696273|Reactome:R-RNO-983695|Reactome:R-SCE-1660499|Reactome:R-SCE-2559580|Reactome:R-SCE-9013406|Reactome:R-SCE-9696270|Reactome:R-SPO-2559580|Reactome:R-SPO-8856828|Reactome:R-SPO-9013406|Reactome:R-SPO-9696270
798,FLI1,a49d7eee915845a23d12e12c52193ddf,453,CDD,cd08541,SAM_PNT-FLI-1,114,204,4.03785E-67,T,19-11-2025,IPR035573,"Friend leukemia integration 1 transcription factor, pointed domain",-,Reactome:R-HSA-9616222
799,FLI1,a49d7eee915845a23d12e12c52193ddf,453,ProSitePatterns,PS00346,Ets-domain signature 2.,327,342,-,T,19-11-2025,IPR000418,Ets domain,GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro),Reactome:R-BTA-2559585|Reactome:R-BTA-8939247|Reactome:R-CEL-2559585|Reactome:R-CEL-8939245|Reactome:R-DME-2151201|Reactome:R-DME-2559585|Reactome:R-DME-5687128|Reactome:R-DME-8939245|Reactome:R-DME-8939247|Reactome:R-HSA-1912408|Reactome:R-HSA-198753|Reactome:R-HSA-2151201|Reactome:R-HSA-2559585|Reactome:R-HSA-5687128|Reactome:R-HSA-8939236|Reactome:R-HSA-8939245|Reactome:R-HSA-8939247|Reactome:R-HSA-9031628|Reactome:R-HSA-9609690|Reactome:R-HSA-9616222|Reactome:R-HSA-9634638|Reactome:R-HSA-9673768|Reactome:R-HSA-9703465|Reactome:R-MMU-1912408|Reactome:R-MMU-2151201|Reactome:R-MMU-2559585|Reactome:R-MMU-5687128|Reactome:R-MMU-8939245|Reactome:R-MMU-8939247|Reactome:R-RNO-1912408|Reactome:R-RNO-2559585
800,FLI1,a49d7eee915845a23d12e12c52193ddf,453,MobiDBLite,mobidb-lite,consensus disorder prediction,209,271,-,T,19-11-2025,-,-,-,-
801,FLI1,a49d7eee915845a23d12e12c52193ddf,453,PRINTS,PR00454,ETS domain signature,281,294,1.0E-30,T,19-11-2025,IPR000418,Ets domain,GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro),Reactome:R-BTA-2559585|Reactome:R-BTA-8939247|Reactome:R-CEL-2559585|Reactome:R-CEL-8939245|Reactome:R-DME-2151201|Reactome:R-DME-2559585|Reactome:R-DME-5687128|Reactome:R-DME-8939245|Reactome:R-DME-8939247|Reactome:R-HSA-1912408|Reactome:R-HSA-198753|Reactome:R-HSA-2151201|Reactome:R-HSA-2559585|Reactome:R-HSA-5687128|Reactome:R-HSA-8939236|Reactome:R-HSA-8939245|Reactome:R-HSA-8939247|Reactome:R-HSA-9031628|Reactome:R-HSA-9609690|Reactome:R-HSA-9616222|Reactome:R-HSA-9634638|Reactome:R-HSA-9673768|Reactome:R-HSA-9703465|Reactome:R-MMU-1912408|Reactome:R-MMU-2151201|Reactome:R-MMU-2559585|Reactome:R-MMU-5687128|Reactome:R-MMU-8939245|Reactome:R-MMU-8939247|Reactome:R-RNO-1912408|Reactome:R-RNO-2559585
802,FLI1,a49d7eee915845a23d12e12c52193ddf,453,PRINTS,PR00454,ETS domain signature,305,323,1.0E-30,T,19-11-2025,IPR000418,Ets domain,GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro),Reactome:R-BTA-2559585|Reactome:R-BTA-8939247|Reactome:R-CEL-2559585|Reactome:R-CEL-8939245|Reactome:R-DME-2151201|Reactome:R-DME-2559585|Reactome:R-DME-5687128|Reactome:R-DME-8939245|Reactome:R-DME-8939247|Reactome:R-HSA-1912408|Reactome:R-HSA-198753|Reactome:R-HSA-2151201|Reactome:R-HSA-2559585|Reactome:R-HSA-5687128|Reactome:R-HSA-8939236|Reactome:R-HSA-8939245|Reactome:R-HSA-8939247|Reactome:R-HSA-9031628|Reactome:R-HSA-9609690|Reactome:R-HSA-9616222|Reactome:R-HSA-9634638|Reactome:R-HSA-9673768|Reactome:R-HSA-9703465|Reactome:R-MMU-1912408|Reactome:R-MMU-2151201|Reactome:R-MMU-2559585|Reactome:R-MMU-5687128|Reactome:R-MMU-8939245|Reactome:R-MMU-8939247|Reactome:R-RNO-1912408|Reactome:R-RNO-2559585
803,FLI1,a49d7eee915845a23d12e12c52193ddf,453,PRINTS,PR00454,ETS domain signature,324,342,1.0E-30,T,19-11-2025,IPR000418,Ets domain,GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro),Reactome:R-BTA-2559585|Reactome:R-BTA-8939247|Reactome:R-CEL-2559585|Reactome:R-CEL-8939245|Reactome:R-DME-2151201|Reactome:R-DME-2559585|Reactome:R-DME-5687128|Reactome:R-DME-8939245|Reactome:R-DME-8939247|Reactome:R-HSA-1912408|Reactome:R-HSA-198753|Reactome:R-HSA-2151201|Reactome:R-HSA-2559585|Reactome:R-HSA-5687128|Reactome:R-HSA-8939236|Reactome:R-HSA-8939245|Reactome:R-HSA-8939247|Reactome:R-HSA-9031628|Reactome:R-HSA-9609690|Reactome:R-HSA-9616222|Reactome:R-HSA-9634638|Reactome:R-HSA-9673768|Reactome:R-HSA-9703465|Reactome:R-MMU-1912408|Reactome:R-MMU-2151201|Reactome:R-MMU-2559585|Reactome:R-MMU-5687128|Reactome:R-MMU-8939245|Reactome:R-MMU-8939247|Reactome:R-RNO-1912408|Reactome:R-RNO-2559585
804,FLI1,a49d7eee915845a23d12e12c52193ddf,453,PRINTS,PR00454,ETS domain signature,343,361,1.0E-30,T,19-11-2025,IPR000418,Ets domain,GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro),Reactome:R-BTA-2559585|Reactome:R-BTA-8939247|Reactome:R-CEL-2559585|Reactome:R-CEL-8939245|Reactome:R-DME-2151201|Reactome:R-DME-2559585|Reactome:R-DME-5687128|Reactome:R-DME-8939245|Reactome:R-DME-8939247|Reactome:R-HSA-1912408|Reactome:R-HSA-198753|Reactome:R-HSA-2151201|Reactome:R-HSA-2559585|Reactome:R-HSA-5687128|Reactome:R-HSA-8939236|Reactome:R-HSA-8939245|Reactome:R-HSA-8939247|Reactome:R-HSA-9031628|Reactome:R-HSA-9609690|Reactome:R-HSA-9616222|Reactome:R-HSA-9634638|Reactome:R-HSA-9673768|Reactome:R-HSA-9703465|Reactome:R-MMU-1912408|Reactome:R-MMU-2151201|Reactome:R-MMU-2559585|Reactome:R-MMU-5687128|Reactome:R-MMU-8939245|Reactome:R-MMU-8939247|Reactome:R-RNO-1912408|Reactome:R-RNO-2559585
805,FLI1,a49d7eee915845a23d12e12c52193ddf,453,Gene3D,G3DSA:1.10.150.50,-,103,200,6.9E-33,T,19-11-2025,IPR013761,Sterile alpha motif/pointed domain superfamily,-,Reactome:R-BTA-2559585|Reactome:R-BTA-8956319|Reactome:R-CEL-1660661|Reactome:R-CEL-181429|Reactome:R-CEL-181430|Reactome:R-CEL-210500|Reactome:R-CEL-212676|Reactome:R-CEL-2559580|Reactome:R-CEL-264642|Reactome:R-CEL-388844|Reactome:R-CEL-5578775|Reactome:R-CEL-5674135|Reactome:R-CEL-6794361|Reactome:R-CEL-983695|Reactome:R-CFA-1660499|Reactome:R-CFA-1855204|Reactome:R-CFA-912526|Reactome:R-DDI-5673000|Reactome:R-DDI-5675221|Reactome:R-DDI-5675482|Reactome:R-DME-114508|Reactome:R-DME-1660661|Reactome:R-DME-209190|Reactome:R-DME-209214|Reactome:R-DME-2151201|Reactome:R-DME-2559580|Reactome:R-DME-2559585|Reactome:R-DME-3108214|Reactome:R-DME-3899300|Reactome:R-DME-432553|Reactome:R-DME-4551638|Reactome:R-DME-4570464|Reactome:R-DME-5578775|Reactome:R-DME-8939243|Reactome:R-DME-8939245|Reactome:R-DME-8943724|Reactome:R-DME-8953750|Reactome:R-DME-983695|Reactome:R-DRE-1660499|Reactome:R-DRE-1855204|Reactome:R-DRE-2559580|Reactome:R-DRE-2682334|Reactome:R-DRE-3899300|Reactome:R-DRE-3928662|Reactome:R-DRE-3928663|Reactome:R-DRE-3928664|Reactome:R-DRE-3928665|Reactome:R-DRE-4570464|Reactome:R-DRE-8956319|Reactome:R-GGA-2682334|Reactome:R-GGA-3928663|Reactome:R-GGA-3928665|Reactome:R-GGA-8956319|Reactome:R-HSA-114508|Reactome:R-HSA-114604|Reactome:R-HSA-139853|Reactome:R-HSA-139915|Reactome:R-HSA-1483166|Reactome:R-HSA-1660499|Reactome:R-HSA-1660661|Reactome:R-HSA-166166|Reactome:R-HSA-168164|Reactome:R-HSA-170984|Reactome:R-HSA-181429|Reactome:R-HSA-181430|Reactome:R-HSA-1855204|Reactome:R-HSA-1912408|Reactome:R-HSA-201681|Reactome:R-HSA-202433|Reactome:R-HSA-204005|Reactome:R-HSA-210500|Reactome:R-HSA-212676|Reactome:R-HSA-2151201|Reactome:R-HSA-2424491|Reactome:R-HSA-2559580|Reactome:R-HSA-2559585|Reactome:R-HSA-264642|Reactome:R-HSA-2682334|Reactome:R-HSA-2871796|Reactome:R-HSA-2871809|Reactome:R-HSA-2892247|Reactome:R-HSA-3108214|Reactome:R-HSA-373760|Reactome:R-HSA-388844|Reactome:R-HSA-3899300|Reactome:R-HSA-3928662|Reactome:R-HSA-3928663|Reactome:R-HSA-3928664|Reactome:R-HSA-3928665|Reactome:R-HSA-4551638|Reactome:R-HSA-4570464|Reactome:R-HSA-4641257|Reactome:R-HSA-4655427|Reactome:R-HSA-5545619|Reactome:R-HSA-5578775|Reactome:R-HSA-5601884|Reactome:R-HSA-5620912|Reactome:R-HSA-5620971|Reactome:R-HSA-5628897|Reactome:R-HSA-5673000|Reactome:R-HSA-5674135|Reactome:R-HSA-5675221|Reactome:R-HSA-5689880|Reactome:R-HSA-6794361|Reactome:R-HSA-6802946|Reactome:R-HSA-6802948|Reactome:R-HSA-6802952|Reactome:R-HSA-6802955|Reactome:R-HSA-6803204|Reactome:R-HSA-6803205|Reactome:R-HSA-6803207|Reactome:R-HSA-6803211|Reactome:R-HSA-6804759|Reactome:R-HSA-6809371|Reactome:R-HSA-8849469|Reactome:R-HSA-8853659|Reactome:R-HSA-8939236|Reactome:R-HSA-8939243|Reactome:R-HSA-8943724|Reactome:R-HSA-8948751|Reactome:R-HSA-8953750|Reactome:R-HSA-8956319|Reactome:R-HSA-8980692|Reactome:R-HSA-9013026|Reactome:R-HSA-9013106|Reactome:R-HSA-9013148|Reactome:R-HSA-9013149|Reactome:R-HSA-9013404|Reactome:R-HSA-9013406|Reactome:R-HSA-9013408|Reactome:R-HSA-9013420|Reactome:R-HSA-9013423|Reactome:R-HSA-9013424|Reactome:R-HSA-9031628|Reactome:R-HSA-909733|Reactome:R-HSA-912526|Reactome:R-HSA-936964|Reactome:R-HSA-937041|Reactome:R-HSA-937072|Reactome:R-HSA-9616222|Reactome:R-HSA-9619665|Reactome:R-HSA-9649948|Reactome:R-HSA-9656223|Reactome:R-HSA-9662360|Reactome:R-HSA-9662361|Reactome:R-HSA-9673768|Reactome:R-HSA-9680350|Reactome:R-HSA-9696264|Reactome:R-HSA-9696270|Reactome:R-HSA-9696273|Reactome:R-HSA-9703465|Reactome:R-HSA-9725370|Reactome:R-HSA-9725554|Reactome:R-HSA-9824272|Reactome:R-HSA-983168|Reactome:R-HSA-983695|Reactome:R-MMU-114508|Reactome:R-MMU-114604|Reactome:R-MMU-1483166|Reactome:R-MMU-1660499|Reactome:R-MMU-1660661|Reactome:R-MMU-166166|Reactome:R-MMU-181429|Reactome:R-MMU-181430|Reactome:R-MMU-1855204|Reactome:R-MMU-1912408|Reactome:R-MMU-201681|Reactome:R-MMU-202433|Reactome:R-MMU-204005|Reactome:R-MMU-210500|Reactome:R-MMU-212676|Reactome:R-MMU-2151201|Reactome:R-MMU-2424491|Reactome:R-MMU-2559580|Reactome:R-MMU-2559585|Reactome:R-MMU-264642|Reactome:R-MMU-2682334|Reactome:R-MMU-2871796|Reactome:R-MMU-2871809|Reactome:R-MMU-3108214|Reactome:R-MMU-388844|Reactome:R-MMU-3899300|Reactome:R-MMU-3928662|Reactome:R-MMU-3928663|Reactome:R-MMU-3928664|Reactome:R-MMU-3928665|Reactome:R-MMU-4551638|Reactome:R-MMU-4570464|Reactome:R-MMU-4641257|Reactome:R-MMU-5578775|Reactome:R-MMU-5620912|Reactome:R-MMU-5673000|Reactome:R-MMU-5674135|Reactome:R-MMU-5675221|Reactome:R-MMU-5689880|Reactome:R-MMU-6794361|Reactome:R-MMU-6804759|Reactome:R-MMU-6804760|Reactome:R-MMU-6809371|Reactome:R-MMU-8849469|Reactome:R-MMU-8853659|Reactome:R-MMU-8939236|Reactome:R-MMU-8939243|Reactome:R-MMU-8948751|Reactome:R-MMU-8953750|Reactome:R-MMU-8956319|Reactome:R-MMU-8980692|Reactome:R-MMU-9013026|Reactome:R-MMU-9013106|Reactome:R-MMU-9013148|Reactome:R-MMU-9013149|Reactome:R-MMU-9013404|Reactome:R-MMU-9013406|Reactome:R-MMU-9013408|Reactome:R-MMU-9013420|Reactome:R-MMU-9013423|Reactome:R-MMU-9013424|Reactome:R-MMU-9031628|Reactome:R-MMU-912526|Reactome:R-MMU-936964|Reactome:R-MMU-937041|Reactome:R-MMU-937072|Reactome:R-MMU-9696264|Reactome:R-MMU-9696270|Reactome:R-MMU-9696273|Reactome:R-MMU-983168|Reactome:R-MMU-983695|Reactome:R-PFA-430116|Reactome:R-PFA-5673000|Reactome:R-PFA-5674499|Reactome:R-PFA-5675221|Reactome:R-PFA-5689880|Reactome:R-RNO-1660499|Reactome:R-RNO-1660661|Reactome:R-RNO-166166|Reactome:R-RNO-170984|Reactome:R-RNO-181429|Reactome:R-RNO-181430|Reactome:R-RNO-1855204|Reactome:R-RNO-1912408|Reactome:R-RNO-210500|Reactome:R-RNO-212676|Reactome:R-RNO-2559585|Reactome:R-RNO-264642|Reactome:R-RNO-2682334|Reactome:R-RNO-388844|Reactome:R-RNO-3928662|Reactome:R-RNO-3928663|Reactome:R-RNO-3928664|Reactome:R-RNO-3928665|Reactome:R-RNO-5578775|Reactome:R-RNO-5674135|Reactome:R-RNO-6794361|Reactome:R-RNO-6804759|Reactome:R-RNO-6804760|Reactome:R-RNO-6809371|Reactome:R-RNO-8853659|Reactome:R-RNO-8980692|Reactome:R-RNO-9013026|Reactome:R-RNO-9013148|Reactome:R-RNO-9013149|Reactome:R-RNO-9013406|Reactome:R-RNO-912526|Reactome:R-RNO-936964|Reactome:R-RNO-937041|Reactome:R-RNO-937072|Reactome:R-RNO-9696270|Reactome:R-RNO-9696273|Reactome:R-RNO-983695|Reactome:R-SCE-1660499|Reactome:R-SCE-2559580|Reactome:R-SCE-9013406|Reactome:R-SCE-9696270|Reactome:R-SPO-2559580|Reactome:R-SPO-8856828|Reactome:R-SPO-9013406|Reactome:R-SPO-9696270
806,FLI1,a49d7eee915845a23d12e12c52193ddf,453,Pfam,PF00178,Ets-domain,282,360,7.8E-32,T,19-11-2025,IPR000418,Ets domain,GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro),Reactome:R-BTA-2559585|Reactome:R-BTA-8939247|Reactome:R-CEL-2559585|Reactome:R-CEL-8939245|Reactome:R-DME-2151201|Reactome:R-DME-2559585|Reactome:R-DME-5687128|Reactome:R-DME-8939245|Reactome:R-DME-8939247|Reactome:R-HSA-1912408|Reactome:R-HSA-198753|Reactome:R-HSA-2151201|Reactome:R-HSA-2559585|Reactome:R-HSA-5687128|Reactome:R-HSA-8939236|Reactome:R-HSA-8939245|Reactome:R-HSA-8939247|Reactome:R-HSA-9031628|Reactome:R-HSA-9609690|Reactome:R-HSA-9616222|Reactome:R-HSA-9634638|Reactome:R-HSA-9673768|Reactome:R-HSA-9703465|Reactome:R-MMU-1912408|Reactome:R-MMU-2151201|Reactome:R-MMU-2559585|Reactome:R-MMU-5687128|Reactome:R-MMU-8939245|Reactome:R-MMU-8939247|Reactome:R-RNO-1912408|Reactome:R-RNO-2559585
807,FLI1,a49d7eee915845a23d12e12c52193ddf,453,MobiDBLite,mobidb-lite,consensus disorder prediction,215,226,-,T,19-11-2025,-,-,-,-
808,FLI1,a49d7eee915845a23d12e12c52193ddf,453,FunFam,G3DSA:1.10.10.10:FF:000039,Friend leukemia integration 1 transcription factor,246,372,2.4E-80,T,19-11-2025,-,-,-,-
809,FLI1,a49d7eee915845a23d12e12c52193ddf,453,FunFam,G3DSA:1.10.150.50:FF:000010,"Fli-1 proto-oncogene, ETS transcription factor",103,200,4.1E-53,T,19-11-2025,-,-,-,-
810,FLI1,a49d7eee915845a23d12e12c52193ddf,453,ProSiteProfiles,PS50061,Ets-domain profile.,281,361,48.603985,T,19-11-2025,IPR000418,Ets domain,GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro),Reactome:R-BTA-2559585|Reactome:R-BTA-8939247|Reactome:R-CEL-2559585|Reactome:R-CEL-8939245|Reactome:R-DME-2151201|Reactome:R-DME-2559585|Reactome:R-DME-5687128|Reactome:R-DME-8939245|Reactome:R-DME-8939247|Reactome:R-HSA-1912408|Reactome:R-HSA-198753|Reactome:R-HSA-2151201|Reactome:R-HSA-2559585|Reactome:R-HSA-5687128|Reactome:R-HSA-8939236|Reactome:R-HSA-8939245|Reactome:R-HSA-8939247|Reactome:R-HSA-9031628|Reactome:R-HSA-9609690|Reactome:R-HSA-9616222|Reactome:R-HSA-9634638|Reactome:R-HSA-9673768|Reactome:R-HSA-9703465|Reactome:R-MMU-1912408|Reactome:R-MMU-2151201|Reactome:R-MMU-2559585|Reactome:R-MMU-5687128|Reactome:R-MMU-8939245|Reactome:R-MMU-8939247|Reactome:R-RNO-1912408|Reactome:R-RNO-2559585
811,FLI1,a49d7eee915845a23d12e12c52193ddf,453,ProSiteProfiles,PS51433,Pointed (PNT) domain profile.,112,198,48.770809,T,19-11-2025,IPR003118,Pointed domain,GO:0043565(InterPro),Reactome:R-BTA-2559585|Reactome:R-DME-2151201|Reactome:R-DME-2559585|Reactome:R-DME-8939245|Reactome:R-HSA-1912408|Reactome:R-HSA-2151201|Reactome:R-HSA-2559585|Reactome:R-HSA-9616222|Reactome:R-HSA-9673768|Reactome:R-HSA-9703465|Reactome:R-MMU-1912408|Reactome:R-MMU-2151201|Reactome:R-MMU-2559585|Reactome:R-RNO-1912408|Reactome:R-RNO-2559585
812,FLI1,a49d7eee915845a23d12e12c52193ddf,453,MobiDBLite,mobidb-lite,consensus disorder prediction,248,257,-,T,19-11-2025,-,-,-,-
813,FLI1,a49d7eee915845a23d12e12c52193ddf,453,SMART,SM00413,etsneu2,280,365,1.4E-57,T,19-11-2025,IPR000418,Ets domain,GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro),Reactome:R-BTA-2559585|Reactome:R-BTA-8939247|Reactome:R-CEL-2559585|Reactome:R-CEL-8939245|Reactome:R-DME-2151201|Reactome:R-DME-2559585|Reactome:R-DME-5687128|Reactome:R-DME-8939245|Reactome:R-DME-8939247|Reactome:R-HSA-1912408|Reactome:R-HSA-198753|Reactome:R-HSA-2151201|Reactome:R-HSA-2559585|Reactome:R-HSA-5687128|Reactome:R-HSA-8939236|Reactome:R-HSA-8939245|Reactome:R-HSA-8939247|Reactome:R-HSA-9031628|Reactome:R-HSA-9609690|Reactome:R-HSA-9616222|Reactome:R-HSA-9634638|Reactome:R-HSA-9673768|Reactome:R-HSA-9703465|Reactome:R-MMU-1912408|Reactome:R-MMU-2151201|Reactome:R-MMU-2559585|Reactome:R-MMU-5687128|Reactome:R-MMU-8939245|Reactome:R-MMU-8939247|Reactome:R-RNO-1912408|Reactome:R-RNO-2559585
